881897068939900.mp3,45.12,"Dạ Mobifone xin nghe em là Minh Anh có thể giúp được gì cho anh chị ạ. Chị kiểm tra giùm em cái số điện thoại này gọi lên đó. Em mới cài ba g d mười á mà không hoạt động không chạy được luôn á chị. Dạ vâng, rất xin lỗi về sự bất tiện này cho em xin anh tên gì để em tiện xưng hô được không ạ. Dạ em tên Minh. Dạ em chào anh Minh, số anh Minh đây em kiểm tra là đúng là có đăng ký gói cước d mười cho mọi thiết bị di động máy ba G bốn G hay kiểu gì vậy anh Minh? À vậy hả chị? Vâng. Hỗ trợ download là mở đường truyền truy cập mạng cho sim của anh Minh lại. Kết thúc cuộc gọi này anh thông cảm tắt nguồn máy, hai phút sau anh mở nguồn nên bật lại dùng lại thử xem được chưa nha. Được rồi ok. Em cám ơn chị. Mình cần hỗ trợ thông tin."
881897068939901.mp3,145.02,"Dạ Mobifone xin nghe em tên Lý em xin phép hỗ trợ anh chị ạ. Em ơi cho chị hỏi là cái sim của chị sao không có gửi được tin nhắn báo lỗi ba tám là sao? Số điện thoại chị đang gọi cho em đúng không ạ. Đúng rồi. Chị gửi tin nhắn thông thường hay là gửi từ đầu số tổng đài. Gửi tin nhắn. Chị chị gửi tin nhắn thông thường phải không ạ. Đúng rồi. Vâng thế chị gửi bình thường thôi. Nhưng mà nó báo là lỗi ba tám này là sao? Vui lòng cho biết tên của chị được không ạ. Chị tên Thúy. Em chào chị Thúy ạ. À trước tiên chị Thúy là chủ thuê bao luôn phải không ạ? Không chị chưa đăng ký chính chủ. Trường hợp để đảm bảo quyền sở hữu thuê bao ngoài giữ liên lạc thông suốt chị vui lòng nhanh chóng cập nhật thông tin theo đúng quy định nhà nước giúp em không biết chị Thúy đang ở khu vực tỉnh thành nào vậy. Chị ở Thành phố Hồ Chí Minh. Khi nào được chị vui lòng đem căn cước công dân mang theo liên hệ trực tiếp cửa hàng để cập nhật thông tin. Cửa hàng mobifone chị biết rồi phải không ạ? Biết rồi em? Còn chuyện chị gửi tin nhắn không được rồi, chị gửi tin nhắn nội mạng hay ngoại mạng. Gọi nội mạng ngoại mạng gì cũng không được hết á. Kiểm tra trên hệ thống vào số thuê bao của chị chỉ gửi tin nhắn nội mạng thôi còn ngoại mạng tài khoản không đủ nên không có gửi được chị kiểm tra ấy hả. Mà lỗi ba tám là lỗi gì em? Đúng xem kiểm tra số thuê bao của chị hiện tại tài khoản không đủ để gửi tin nhắn ngoại mạng thôi chứ còn cái phút gọi tin nhắn nội mạng thôi và chị kiểm tra giúp em chỉ gửi cho số điện thoại nào mà không được vui lòng cho em xin số. Ờ không chín bốn một tắm chín tám chín bảy một tám sáu. Không chín bốn một tám chín bảy một bảy sáu. Đúng rồi một tám sáu. Em đang sửa lại một tám sáu. Em kiểm tra đầu không chín bốn sáu là gọi ngoại mạng rồi chị. à là vậy á hả? Nếu được chị thông cảm và trả thêm tiền gửi thử giúp em ạ. Rồi Ok em hỏi nếu không được nữa thì sao không được. Chị gọi lên tổng đài để kiểm tra lại chị gửi tin nhắn qua số điện thoại mobifone. Thử giúp em được không ạ, còn số hoạt động hai triệu bình thường không có chặn tin nhắn ạ. Rồi Ok. Dạ. Đúng rồi."
881897068939902.mp3,128.52,"Dạ Mobifone xin nghe em là xuân có thể giúp gì cho anh chị ạ. À cho em hỏi cái số cái số mà? Không ba bảy ba chín năm ba tám không nữa rồi sao? Mà bây giờ gọi không được thì sao? Anh đọc lại số giúp em với ạ không chín ba bảy dạ rồi. ba chín năm ba tám không. Anh cho em hỏi mình tên gì để em dễ xưng hô ạ. À Vũ Thị Thu Thủy. Dạ em chào, ý là anh tên gì em tiện xưng hô với anh ạ. Anh tên Hùng. Em chào anh Hùng nha số thuê bao này của anh vừa mới đọc thì hiện tại lâu ngày quá mình không có sử dụng sim bị hủy số gọi không nghe được gì nữa đâu ạ. Vậy giờ khôi phục lại được không? Trường hợp này nếu anh muốn khôi phục lại số thì liên hệ vào cửa hàng á. Anh hỏi thử xem số này có thể đăng ký lại được hay không thì mình đăng ký lại nhá. Ờ tối ra cửa hàng á hả. Cửa hàng mobifine á hả. Dạ anh phải ra cửa hàng của mobifone. Anh hỏi thử xem số này có thể lấy lại được hay không thì anh mua lại. Dạ. Dạ rồi. Cảm ơn nha. Em cám ơn anh Hùng. Xin lỗi trường hợp này của anh? Hiện tại anh cần em cung cấp cho anh địa chỉ của hàng không anh Hùng. Dạ. Anh cần cung cấp địa chỉ cửa hàng cho anh không ạ? Chỗ trường chinh ở chỗ nào. Chỗ gần nhất á. Anh ở Thành phố Hồ Chí Minh hả anh. Ở Thành phố Hồ Chí Minh mở chợ Bà Quẹo á. Dạ ở Tân Bình thì có một cửa hàng ở ba một bốn b Trường Chinh, phường mười ba, quận Tân Bình, anh nhá. Rồi ba một bốn b. Dạ đúng rồi ba một bốn b trường Chinh làm việc từ thứ 2 đến thứ 6 từ 7 rưỡi 8h tối thứ 7 chủ nhật từ 8h sáng tới 6h tối anh nha. Rồi rồi. Rồi. Dạ vâng ạ. Anh cần hỗ trợ vấn đề gì nữa không ạ? Dạ không? Cảm ơn nha. Dạ vậy khi cần hỗ trợ, anh gọi lại em. Cám ơn. Em chào anh ạ. Rồi chào em dạ. Anh vui lòng gác máy trước giúp em đi anh nha, dạ rồi dạ rồi."
881897068939903.mp3,54.6,"Dạ Mobifone xin nghe em tên trang xin phép hỗ trợ cho anh chị . Ừ . Anh có sử dụng Dịch vụ chuyển tiền là 0,9 cái sim . Nói như thế nào ? Nếu được duy trì ? Dạ muốn kiểm tra tài khoản mobile nhá tài khoản Mobile trả trước giúp em nha em đang giúp chị với anh Huy đúng không ạ . Cái số điện thoại Nanyang chỉ luôn hay sao anh Huy ? Ừ . Nếu anh chịu . Ừ nếu mà chuyển tiền Hehehe What sinh hoạt động 2 chiều thứ 2 nữa là nó hoạt động được 365 ngày chứ Anh . Không nghĩ tới . 077 6-54 . 4869 . Vâng anh chờ máy em kiểm tra rồi . Ạ ."
881897068939904.mp3,90.9,"Dạ Mobifone xin nghe em là Dung em có thể hỗ trợ gì cho anh chị? Ây em đăng ký giùm cho chị cái mạng mà bốn g mà tháng chín chục ngàn á em mà sao sao hồi sáng hồi trưa nay mới đăng ký cho chị mười ngìn đã xài không được luôn á bực mình mới nạp vô trăm ngàn để em đăng ký giùm cho chị một tháng chín chục ngàn nha. Em xin lỗi chị về sự bất tiện này, số đang gọi tổng đài luôn hả chị. Ừ chị Huệ. Chị Huệ đăng ký gói cước tháng chín mươi ngàn, có nhu cầu gọi thêm gì không hay là chị chỉ lướt web thôi chị huệ. Vừa rồi chị đăng ký ký chín mươi ngàn nó có cuộc gọi miễn phí được nữa mà dùng mạng vô tư đó mà. Dịch vụ là sáu tư ghi mỗi ngày chị hết thì ngắt kết nối luôn chứ không có dùng miễn phí được hết dung lượng, nó ngắt kết nối và ngoài ra thì bên em cũng có cái gói cước khác khuyến mãi nhiều hơn chị có muốn tìm hiểu thêm không. Có gói cước nào nữa. À chị đăng ký gói cước này chị có nhu cầu gọi thêm nữa hả. Ý là vừa rồi chị gọi ra đăng ký gói cước là chín mươi ngày đó, có miễn phí gọi nữa, nhưng mà bên đây gọi bên kia nghe nói lạ sao á. Bây giờ chị đăng ký gói cước cũ đúng không đúng rồi dạ vậy em đăng ký gói cũ giúp chị nha. Ừ đăng ký liền giùm chị cái em gói một tháng chín chục ngàn đúng hông dạ vâng, có số chứng minh cũ đã sắp xếp quy định rõ thì chị cũng biết hết rồi đúng không chị Huệ rồi rồi rồi rồi giờ em đăng ký giùm chị liền ha. Kết thúc cuộc gọi cái thông báo đăng ký thành công tác luồng hai phút khởi động lại máy dùm em rồi rồi OK dạ với dữ liệu về xài sim bốn g thì mình phải tắt đi bật lại. Dạ. Chị cần thông tin gì khác nữa không ạ"
881897068939905.mp3,272.1,"Dạ em cám ơn vì đã chờ máy ạ. Rồi. Dạ em xin lỗi vì chờ máy lâu nha thì à ừ? Cái này là Cục trưởng. Ừ. Cục trưởng cảnh sát Quảng Ninh hành chính và chữ đằng sau nữa. Là chữ viết tắt đó anh. Ừ chào e. Dạ. Hai chữ T một chữ S chứ. Dạ là chứ viết tắt của Cục trưởng Cục cảnh sát cơ. Quản lý hành chính và trực thuộc Xã Hội ạ. L viết tắt là cái gì em? Dạ anh muốn bên em kiểm tra lại về vấn đề này để chỉnh sửa lại đúng không ạ, đúng rồi mà sao không thấy cái nơi cấp. Ở trong cái app, nó nhắn lại nữa mồng bốn mồng bốn mới nhắn lại nơi cấp là ba chữ c. Dạ vâng? Thì bên em sẽ kiểm tra lại về vấn đề này để hỗ trợ về cho khách hàng nha. Nhưng mà nếu đúng là cái gì em? Nếu đúng là nơi cấp ba chữ c hay hai chữ c một chữ s. Dạ thì bên em sẽ kiểm tra lại á anh để hỗ trợ cho anh có được không ạ. Rồi bây giờ kiểm tra hay chừng nào kiểm tra. Bây giờ bên em kiểm tra lại á. Còn vấn đề nào mới hỗ trợ nữa không ạ? à không đâu. Vậy em gửi thông tin nhắn nguồn link tải app Mobile để anh có cơ hội phát biểu nhận quà. Vậy sau này anh còn vấn đề thắc mắc anh vui lòng liên hệ với tổng đài em cám ơn anh ạ. Dạ nơi cấp mà nó nhắn vô là sai hay đúng vậy. Ý anh muốn hỏi là như vậy á? Em sẽ hỏi và lên kế hoạch với bên xử lý trước ý anh để nhờ họ kiểm tra hỗ trợ lại xem là có để sai thông tin hay không. hôm trước anh có ra cửa hàng chính làm luôn. Cái này không phải là anh đang nợ bên em nha. Anh nói tiếp giúp em đi ạ. Thì đó anh lên cửa hàng chính thì nơi cấp nói gửi lại là ba chữ c. ý anh muốn hỏi nơi cấp ba chữ C là cái gì á. Căn cước của anh là cục cảnh sát đó anh. Trả sau? Vậy thì hai chữ c hay ba chữ c là đúng vậy. cái đó là cái mã viết tắt rồi. Alo Alo Alo bên em kiểm tra lại vấn đề này có được không ạ? Không anh biết rồi, nhưng mà ý anh hỏi là cái đó là sai rồi đúng như vậy. Dạ dạ. Em chưa có xác nhận được tại chưa có bạn nhân viên xử lý họ kiểm tra xem là có vẻ như vậy là sai hay không. Thì về thông tin của căn cước công dân sẽ là Cục Cảnh sát. Cục cảnh sát là ccs hả. Anh còn vấn đề nào cần hỗ trợ nữa không ạ? Ủa nãy giờ anh hỏi em không hiểu ý anh hỏi là cái tin nhắn lại là đúng hay sai hả tại vì này giờ anh gọi ba lần rồi. anh gọi lên hỏi vấn đề này ba lần rồi đúng không ạ, đúng rồi. Là những bạn trước đó. Là anh muốn có nhu cầu để ccs đúng không anh không? Không anh hỏi ccc đúng hay là ccs chứ không phải anh muốn biết cái đó là gì. Thế mình ngắt máy trước được không anh để em hỏi trước về các bạn xử lý và hỗ trợ hỗ trợ cho anh cái được không à, à là gọi lại cho anh sao em. Đúng rồi em gọi lại cho anh. Chừng nào gọi vậy. Em kiểm tra xong thì em gọi lại cho anh ạ. Rồi rồi anh Cám ơn. Dạ vâng. Rồi anh không còn vấn đề nào thắc mắc nữa đúng không ạ. Rồi hết rồi. Em gửi tin nhắn đường link tải app Mobifone để anh có thể phát biểu nhận quà. À rồi. Và sau này anh còn vấn đề thắc mắc vui lòng liên hệ lại với tổng đài ạ. Em cám ơn anh ạ. Dạ vâng ạ dạ em chào anh ạ. Anh vui lòng gác máy trước giúp em nha"
881897068939906.mp3,78.9,"Dạ Mobifine xin nghe ạ dạ em tên đào em có thể giúp gì cho anh chị ạ alo. Chị kiểm tra giúp em để em hỏi là cái số này có vô được cái gói dạ. Ừ rồi cái gói một trăm hai không. Dạ vâng, số chị đang gọi chị cho em xin tên của chị để em tiện xưng hô với ạ. à tên Thương. Em chào chị thương chị thương vui lòng để máy để em kiểm tra trên hệ thống. Gói một năm cộng với gói c chăm hai ạ, dạ đúng dạ. Em kiểm tra thời điểm ngay Sim chị Thương chưa có thuộc đối tượng để đăng ký gói cước mười hai C một hai mươi ạ. Em chưa có đăng ký được chị thông cảm, chị thông cảm chị dõi thêm ờ. Vậy một hai một chín. TV một một chín năm. Dạ em kiểm tra thời điểm này cũng chưa có thuộc đối tượng chị ạ ờ ờ. Sv một một chín dạ cũng một năm luôn đúng không ạ đúng rồi dạ em kiểm tra thời điểm này cũng chưa có thuộc đối tượng chị ạ, thời điểm này thì em kiểm tra sim này thiên về có cước truy cập mạng á sim truy cập mạng thôi chắc nhiều hơn còn gói cước combo thì có cái gói cước như C hai chín mươi mà gói cước một tháng thôi, chị ạ hoặc có c một chín mươi thôi ạ OK. Rồi cám ơn nha. dạ thông cảm ạ. Dạ rồi ạ."
881897068939907.mp3,26.94,"Dạ Mobifine xin nghe ạ dạ em tên đào em có thể giúp gì cho anh chị ạ alo. Chị kiểm tra giúp em để em hỏi là cái số này có vô được cái gói dạ. Ừ rồi cái gói một trăm hai không. Dạ vâng, số chị đang gọi chị cho em xin tên của chị để em tiện xưng hô với ạ. à tên Thương. Em chào chị thương chị thương vui lòng để máy để em kiểm tra trên hệ thống. Gói một năm cộng với gói c chăm hai ạ, dạ đúng dạ. Em kiểm tra thời điểm ngay Sim chị Thương chưa có thuộc đối tượng để đăng ký gói cước mười hai C một hai mươi ạ. Em chưa có đăng ký được chị thông cảm, chị thông cảm chị dõi thêm ờ. Vậy một hai một chín. TV một một chín năm. Dạ em kiểm tra thời điểm này cũng chưa có thuộc đối tượng chị ạ ờ ờ. Sv một một chín dạ cũng một năm luôn đúng không ạ đúng rồi dạ em kiểm tra thời điểm này cũng chưa có thuộc đối tượng chị ạ, thời điểm này thì em kiểm tra sim này thiên về có cước truy cập mạng á sim truy cập mạng thôi chắc nhiều hơn còn gói cước combo thì có cái gói cước như C hai chín mươi mà gói cước một tháng thôi, chị ạ hoặc có c một chín mươi thôi ạ OK. Rồi cám ơn nha. dạ thông cảm ạ. Dạ rồi ạ."
881897068939908.mp3,15.72,"Dạ Mobifone xin nghe em tên trang xin cái hỗ trợ anh chị ạ alo ai dạ mobile à , dạ hiện tại mình đang gọi chị đang gọi lên tổng đài mobifone á thì đang cần hỗ trợ thông tin nào về sản phẩm dịch vụ của Mobifone không chị ."
881897068939909.mp3,62.52,"ALO dạ anh ơi , em có cập nhật gói cước một hai tăm cộng hai tăm cho anh trong nhà trong tài khoản thẻ nạp một triệu tư rồi nó còn dư bốn chục ngàn trong tài khoản của anh nha thì em tắt nguồn máy em khởi động lại giùm em là được ha . Rồi ok ủa nhưng mà anh chưa hết hạn của cái gói sáu tháng trước mà . Thực ra là cái gói cước của anh nó cần thời gian nhưng mà cái này công ty medata thì bên em gọi sớm hơn tại vì sẽ có rất nhiều bạn gọi cho mình bằng số di động cá nhân á ngoài ra khi mình hủy gói cước và cung cấp cái mã otp thành ra mấy hôm nay . Phỏng vấn rất là nhiều cho nên những ngày còn lại của mình thì em có hỗ trợ bù cước hồi trước lại cho mình là tám mươi ngàn á nên mình chỉ cần thanh toán có một triệu ba sáu mươi thôi đó anh . Không có bị thiệt thòi Á dạ nhanh giùm em cái giữa tháng mười hai năm hai không hai ba là mười bốn tháng sử dụng của anh luôn nha . À dạ tháng mười hai không hai ba . mười bốn tháng Á thì trong quá trình dùng , hay là anh có cần hỗ trợ gì cứ nhắn qua cho em ha . Rồi Ok . Dạ em cảm ơn"
